id_comment,id_post,post_date,sentiment,content,id_status
18,14,21-7-2022 18:26,,"VNPT-IT Careers chốt hồ sơ cuối mỗi tháng nha các bạn ơi, nhanh tay apply nhé",757
19,14,,,em xin jd part time java ạ,758
20,14,22-7-2022 07:20,,Cho em xin jd vị trí nodejs với ạ,761
21,14,21-7-2022 21:22,,Cho em xin JD Nodejs với ạ,763
22,14,21-7-2022 20:49,,mình có tuyển thực tập sinh không ạ,765
23,14,21-7-2022 20:02,,Em xin jd python ạ,768
24,14,,,E xin jd java ạ thanks cj,771
25,14,,,E xin jd ạ,773
26,14,,,Mình xin jd flutter và tester vs ạ,774
27,14,21-7-2022 21:54,,em xin jd fresher tester ạ,776
28,14,25-7-2022 14:44,,Mình muốn tìm hiểu về AI intern ạ.,778
29,14,31-7-2022 15:16,,em xin jd flutter với ạ,780
30,14,21-7-2022 21:26,,Xin jd nodejs ở hcm ạ,782
31,14,22-7-2022 10:15,,Xin job .net hcm ạ,784
32,14,24-7-2022 14:17,,- chị check ib em với ạ,786
33,14,,,Mình xin JD Fresher Frontend với ạ,787
34,14,21-7-2022 23:20,,E xin jd java với ạ,789
35,14,,,em xin jd flutter với ạ,791
36,14,,,e xin jd AICV (Hà Nội) ạ,792
37,14,,,Em xin jd AI CV ạ!,793
38,14,31-7-2022 11:51,,E xin jd part time php ạ,795
39,14,21-7-2022 20:31,,Em xin jd nodejs ạ,797
40,14,21-7-2022 19:58,,e xin jd flutter ạ,799
41,14,22-7-2022 09:39,,Em xin jd nodejs ạ,801
42,14,21-7-2022 20:13,,E xin jd ạ,803
43,14,22-7-2022 07:14,,Em xin JD Test ạ,807
44,14,24-7-2022 16:55,,Cho e cin jd với ạ,809
45,14,22-7-2022 01:36,,Cho em xin jd Fresher android với ạ,811
46,14,22-7-2022 11:42,,Em xin jd flutter với ạ,813
47,14,22-7-2022 10:55,,"TUYỂN GẤP ĐI LÀM TRONG THÁNG 7
Công ty CP ATA HOLDINGS chuyên về chăm sóc sức khoẻ, sắc đẹp và y tế đang cần tuyển gấp vị trí Nhân viên IT làm việc tại trụ sở chính có địa chỉ tại Hàm Nghi, Cầu Diễn, Nam Từ Liêm, Hà Nội.
Mức lương 10.000.000-… Xem thêm",815
48,14,,,Cho e xin jd flutter với ạ,816
49,14,,,Xin jd Python,817
50,14,21-7-2022 18:26,,Em xin jd lt php với flutter với ạ,819
51,14,11-8-2022 19:53,,em xin jd fresher flutter ạ,821
52,14,,,Em xin JD .Net ạ,822
53,14,22-7-2022 16:01,,Cho e xin jd Frontend ạ,824
54,14,,,E xin jd php ạ,826
55,14,21-7-2022 23:18,,chị cho em xin JD của AI với ạ. em cám ơn chị,828
56,14,25-7-2022 17:00,,"Chuyển nghề LẬP TRÌNH làm một TESTER - CHUYÊN VIÊN KIỂM THỬ PHẦN MỀM chuyên nghiệp. Cơ hội CHUYỂN NGHỀ cho các ứng viên TRÁI NGÀNH.
Bạn nào muốn được đào tạo TESTER & CAM KẾT VIỆC LÀM trong các công ty IT Hà Nội thì ib mình nhé!… Xem thêm",830
57,14,,,Em xin jd IOS HCM ạ,831
58,14,26-7-2022 10:50,,E xin jd react vs ah,833
59,14,22-7-2022 10:52,,em xin jd AI và Data với ạ,835
60,14,26-7-2022 10:08,,Kiên Ngô chị cho em xin jd ạ,837
61,14,,,Mình xin jd .Net,838
62,14,22-7-2022 11:55,,Cho em xin JD Manual Tester ạ,840
63,14,25-7-2022 15:33,,Thu Phương này em,842
64,14,,,Em xin jd DE với ạ,843
65,14,21-7-2022 19:55,,em xin jd java ạ,845
66,14,30-7-2022 23:40,,Em xin JD job Data Engineer ạ,847
67,14,21-7-2022 18:59,,e xin jd tts java ở hn ạ,849
68,14,21-7-2022 21:57,,em xin jd hcm,851
69,14,26-7-2022 17:08,,"Mô tả công việc:
* Đào tạo kiến thức nền .Net core/ MySQL
* Đào tạo kiến thức về CSDL (MySQl, SQL Server)… Xem thêm",853
70,14,,,em xin jd part time nodejs ạ,854
71,14,28-7-2022 19:44,,bảng điểm hệ 4 hay 10 ạ,856
72,14,,,.,857
73,14,5-10-2022 01:07,,E xin đơn với,859
74,14,,,E xin jd FE ạ,860
1,15,10-2-2022 16:37,,cho em xin JD .NET zứi ạ,863
2,15,12-2-2022 23:04,,A ơi e xin JD vị trí Data engineer và Outsystems ạ,865
3,15,11-2-2022 11:00,,Em xin job Fresher java với ạ,867
4,15,26-3-2022 07:19,,em xin fresher c c++ với ạ,869
5,15,12-2-2022 15:22,,em xin jd tester với ạ,871
6,15,12-2-2022 21:17,,em xin jd tester với ạ,873
7,15,7-3-2022 08:20,,Em xin jd vị trí angular ạ,875
8,15,14-2-2022 21:44,,Cho e xin JD.Application security với ạ,880
9,15,,,cho em xin JD vị trí Fresher DevOps với ạ,881
10,15,13-2-2022 21:08,,cho em xin JD BA (vị trí thực tập) ạ,883
11,15,11-2-2022 06:40,,Em xin jd data engineer với.,885
12,15,10-2-2022 23:37,,Cho e xin jd tester với ah,887
13,15,,,Em xin Jd font-end với ạ,891
14,15,,,Em xin JD Tester với ạ,892
15,15,13-2-2022 02:14,,Em xin jd tester ạ,894
16,15,11-2-2022 09:22,,Cho mình xin JD Front-end nhé!,896
17,15,11-2-2022 10:48,,Em xin JD Tester ạ,898
18,15,12-2-2022 11:07,,e xin jd DE với ạ,900
19,15,,,em xin jd tester a,901
20,15,12-2-2022 01:43,,Em xin jd tester vs ạ,903
21,15,8-3-2022 09:20,,Em xin jd fresher automation test với ạ,906
22,15,26-3-2022 07:35,,em xin fresher c/c++ với ạ,908
23,15,11-2-2022 00:48,,Em xin java ạ,910
24,15,,,còn job nào cho C# HCM không ạ.,911
25,15,18-3-2022 15:54,,"dạ còn tuyển k ạ, anh cho e xin JD fresher tester với ạ",913
26,15,7-3-2022 15:00,,Em xin JD Flutter ạ,915
27,15,13-2-2022 19:15,,xin jd java với ạ,917
28,15,,,Cho em xin jd fresher devops ạ,919
29,15,11-2-2022 13:35,,em xin JD fresher C/Embedded ạ,921
30,15,14-2-2022 11:18,,Cho e xin jd vs ah,923
31,15,28-2-2022 16:35,,Em xin jd Java với iOS ạ,925
32,15,,,e xin jd android ạ,926
33,15,13-2-2022 20:12,,Xin jd flutter ạ,928
34,15,11-2-2022 09:04,,Cho em xin jd frontend với ạ,930
35,15,14-2-2022 09:19,,Em xin jd java ạ,932
36,15,11-2-2022 21:59,,cho em xin jd java ạ,934
37,15,7-3-2022 00:51,,BA tiếng nhật có tuyển internship không ạ ?,936
38,15,13-2-2022 13:16,,em xin jd flutter ạ,939
39,15,17-2-2022 15:03,,cho em xin JD flutter ạ,941
40,15,11-2-2022 18:09,,em xin jd .Net ạ,943
41,15,18-3-2022 16:16,,E xin jd Data Engineer ạ,945
42,15,1-4-2022 08:37,,E xin jd php với ạ,947
43,15,13-2-2022 02:11,,Em xin jd Fr C# với ạ,949
44,15,11-2-2022 14:24,,Quý công ty có chấp nhận CV của người chuyển nghề ko ạ,951
45,15,11-2-2022 10:06,,Cho em xin JD Front-end ạ,953
46,15,11-2-2022 10:52,,E xin jd tester và BA với ạ,955
47,15,2-6-2022 20:38,,bạn check ib mình với nhé,957
48,15,,,.,958
49,15,,,.,959
50,15,11-2-2022 13:53,,.,961
51,15,11-2-2022 13:16,,Cho em xin JD data engineer với.,963
52,15,11-2-2022 13:54,,Cho em xin jd data engineering với ạ,965
53,15,24-2-2022 16:21,,cho e xin jd fresher data engineer ạ,967
54,15,7-3-2022 08:16,,cho e xin jd fresher Flutter vs ạ,969
55,15,17-2-2022 21:46,,cho e xin jd .net vs ạ,971
56,15,10-2-2022 23:11,,e xin jd php,973
1,16,11-9-2022 11:15,,Em xin jd python với ạ,976
2,16,9-9-2022 21:50,,Em xin jd Reactjs,978
3,16,12-9-2022 17:06,,"[VietIS, Duy Tân] Cần tuyển Fresher Java, Fresher python (django). Có kn từ 3 - 6 tháng kinh nghiệm thực tập hoặc làm đồ án. Có thể làm fulltime. Được đào tạo bài bản từ đầu với thu nhập upto 10M. Inb nhận JD ạ",980
4,16,,,e xin jd của ReactJs với ạ,981
5,16,10-9-2022 07:11,,em xin jd c/c++ ạ,983
6,16,14-9-2022 16:11,,em xin INTERN Reactjs với ạ,985
7,16,9-9-2022 17:02,,em xin jd ReactJs với ạ,987
8,16,19-9-2022 11:53,,Em xin jd reactjs với ạ,989
9,16,,,cho em xin jd C/C++ với ạ,990
10,16,11-9-2022 20:02,,em xin jd reactjs intern voi ạ,992
11,16,,,Em xin js react ạ,993
12,16,9-9-2022 12:07,,em xin jd ReactJs với ạ,995
13,16,12-9-2022 02:54,,Em xin jd Python vs ạ,997
14,16,,,Em xin jd intern reactjs với ạ,998
15,16,,,em xin jd ạ,999
16,16,12-9-2022 11:58,,em xin jd ReactJs với ạ,1001
17,16,,,cho e xin jd reactjs,1002
18,16,9-9-2022 13:12,,Em xin jd,1004
19,16,9-9-2022 13:47,,Em xin jd intern reactjs ạ,1008
20,16,9-9-2022 18:19,,em xin jd intern ReactJS ạ,1010
21,16,13-9-2022 19:11,,Em xin jod c/c++,1012
22,16,12-9-2022 14:12,,em xin jd ReactJS ạ,1014
23,16,,,Em xin jd react ạ,1015
24,16,10-9-2022 15:29,,Em xin jd Reactjs ạ,1017
25,16,9-9-2022 14:43,,Em xin jd intern reactjs ạ,1019
26,16,9-9-2022 15:04,,Cho e xin jd fresher react ạ,1021
27,16,9-9-2022 15:59,,Em xin job reactjs intern,1023
28,16,,,c check ib e vs ạ,1025
29,16,9-9-2022 16:28,,tư vấn em react js với ạ,1027
30,16,12-9-2022 04:37,,Cho em xin JD ReactJS ạ,1029
31,16,13-9-2022 20:09,,Cho e xin jd intern ReactJS ạ,1031
32,16,,,Em xin Jd Intern Reactjs ạ,1032
33,16,12-9-2022 23:33,,Cho em xin jd reactjs với ạ,1034
34,16,,,Em xin jd intern React ạ,1035
35,16,9-9-2022 12:00,,inbx em vs ạ,1037
36,16,9-9-2022 15:47,,E xin jd reactjs ạ,1039
37,16,9-9-2022 19:10,,Em xin jd reactjs ạ,1041
38,16,15-9-2022 23:59,,cho e xin jd react ạ,1043
39,16,10-9-2022 12:16,,Em xin jd intern reactjs,1045
40,16,10-9-2022 14:42,,Em xin jd reactjs vs ạ,1047
41,16,9-9-2022 11:28,,em xin jd fresher reactjs ạ,1049
42,16,9-9-2022 10:31,,ib,1051
43,16,9-9-2022 19:37,,"[Hà Nội] AION tuyển dụng
1. Senior Backend Developer (.NET) ( 18 - 25 triệu + thưởng)
2. Middle Backend Developer (.NET) ( 15 - 25 triệu + thưởng)… Xem thêm",1052
44,16,9-9-2022 19:36,,"Bluecyber cần tuyển [Hà Nội]
Fullstack Tech Leader 2 - 3 năm kinh nghiệm
Quyền lợi:… Xem thêm",1053
45,16,,,em xin jd với ạ,1054
46,16,10-9-2022 08:41,,Em xin JD ReactJs với ạ,1059
47,16,10-9-2022 19:09,,Em xin jd reactjs ạ,1061
48,16,10-9-2022 15:40,,Em xin reactjs với ạ,1063
49,16,10-9-2022 15:55,,Em xin jd Reactjs,1065
50,16,19-9-2022 14:50,,.,1068
1,17,11-9-2022 11:15,,Em xin jd python với ạ,1070
2,17,9-9-2022 21:50,,Em xin jd Reactjs,1072
3,17,12-9-2022 17:06,,"[VietIS, Duy Tân] Cần tuyển Fresher Java, Fresher python (django). Có kn từ 3 - 6 tháng kinh nghiệm thực tập hoặc làm đồ án. Có thể làm fulltime. Được đào tạo bài bản từ đầu với thu nhập upto 10M. Inb nhận JD ạ",1074
4,17,,,e xin jd của ReactJs với ạ,1075
5,17,10-9-2022 07:11,,em xin jd c/c++ ạ,1077
6,17,14-9-2022 16:11,,em xin INTERN Reactjs với ạ,1079
7,17,9-9-2022 17:02,,em xin jd ReactJs với ạ,1081
8,17,19-9-2022 11:53,,Em xin jd reactjs với ạ,1083
9,17,,,cho em xin jd C/C++ với ạ,1084
10,17,11-9-2022 20:02,,em xin jd reactjs intern voi ạ,1086
11,17,,,Em xin js react ạ,1087
12,17,9-9-2022 12:07,,em xin jd ReactJs với ạ,1089
13,17,12-9-2022 02:54,,Em xin jd Python vs ạ,1091
14,17,,,Em xin jd intern reactjs với ạ,1092
15,17,,,em xin jd ạ,1093
16,17,12-9-2022 11:58,,em xin jd ReactJs với ạ,1095
17,17,,,cho e xin jd reactjs,1096
18,17,9-9-2022 13:12,,Em xin jd,1098
19,17,9-9-2022 13:47,,Em xin jd intern reactjs ạ,1102
20,17,9-9-2022 18:19,,em xin jd intern ReactJS ạ,1104
21,17,13-9-2022 19:11,,Em xin jod c/c++,1106
22,17,12-9-2022 14:12,,em xin jd ReactJS ạ,1108
23,17,,,Em xin jd react ạ,1109
24,17,10-9-2022 15:29,,Em xin jd Reactjs ạ,1111
25,17,9-9-2022 14:43,,Em xin jd intern reactjs ạ,1113
26,17,9-9-2022 15:04,,Cho e xin jd fresher react ạ,1115
27,17,,,Em xin job reactjs intern,1117
28,17,9-9-2022 11:03,,c check ib e vs ạ,1119
29,17,9-9-2022 16:28,,tư vấn em react js với ạ,1121
30,17,12-9-2022 04:37,,Cho em xin JD ReactJS ạ,1123
31,17,13-9-2022 20:09,,Cho e xin jd intern ReactJS ạ,1125
32,17,,,Em xin Jd Intern Reactjs ạ,1126
33,17,12-9-2022 23:33,,Cho em xin jd reactjs với ạ,1128
34,17,,,Em xin jd intern React ạ,1129
35,17,9-9-2022 12:00,,inbx em vs ạ,1131
36,17,9-9-2022 15:47,,E xin jd reactjs ạ,1133
37,17,9-9-2022 19:10,,Em xin jd reactjs ạ,1135
38,17,15-9-2022 23:59,,cho e xin jd react ạ,1137
39,17,10-9-2022 12:16,,Em xin jd intern reactjs,1139
40,17,10-9-2022 14:42,,Em xin jd reactjs vs ạ,1141
41,17,9-9-2022 11:28,,em xin jd fresher reactjs ạ,1143
42,17,9-9-2022 10:31,,ib,1145
43,17,9-9-2022 19:37,,"[Hà Nội] AION tuyển dụng
1. Senior Backend Developer (.NET) ( 18 - 25 triệu + thưởng)
2. Middle Backend Developer (.NET) ( 15 - 25 triệu + thưởng)… Xem thêm",1146
44,17,9-9-2022 19:36,,"Bluecyber cần tuyển [Hà Nội]
Fullstack Tech Leader 2 - 3 năm kinh nghiệm
Quyền lợi:… Xem thêm",1147
45,17,,,em xin jd với ạ,1148
46,17,10-9-2022 08:41,,Em xin JD ReactJs với ạ,1153
47,17,10-9-2022 19:09,,Em xin jd reactjs ạ,1155
48,17,10-9-2022 15:40,,Em xin reactjs với ạ,1157
49,17,10-9-2022 15:55,,Em xin jd Reactjs,1159
50,17,19-9-2022 14:50,,.,1162
1,18,26-8-2022 12:19,,Em xin jd reactjs vs ạ,1164
2,18,24-8-2022 10:23,,em xin jd reactjs HN,1166
3,18,23-8-2022 03:01,,.,1168
4,18,30-8-2022 19:44,,ib ReactJs Fresher/Intern ạ,1175
5,18,2-9-2022 07:41,,Xin job python ạ.,1177
6,18,22-8-2022 22:06,,Em xin jd intern java ạ,1179
7,18,,,xin job ReactJs Intern ạ,1180
8,18,31-8-2022 12:42,,Cho mình xin jd Fresher C# ạ,1182
9,18,23-8-2022 21:09,,Xin job reactjs ạ,1184
10,18,29-8-2022 12:40,,em xin jd của php fresher với ạ,1186
11,18,24-8-2022 17:17,,e xin jd python hn ạ,1189
12,18,22-8-2022 22:59,,em xin jd intern python ạ,1191
13,18,23-8-2022 14:42,,Em xin job ạ,1193
14,18,23-8-2022 18:03,,em xin jd intern reactjs với ạ,1195
15,18,22-8-2022 22:30,,E xin jd intern c++ ạ,1197
16,18,23-8-2022 08:28,,Xin jd intern reacjs ạ,1199
17,18,,,mình xin jd intern reactjs,1200
18,18,23-8-2022 22:05,,Em xin jd python intern ạ,1202
19,18,23-8-2022 07:39,,Em xin intern php vs ạ,1204
20,18,23-8-2022 15:10,,Cho mình xin jd Fresher Java ạ,1206
21,18,24-8-2022 22:19,,em xin jd reactjs HN,1208
22,18,25-8-2022 12:55,,em xin jd python ạ,1210
23,18,25-8-2022 12:47,,em xin jd python ạ,1212
24,18,23-8-2022 08:04,,Em xin jd mobile developer intern,1214
25,18,22-8-2022 19:34,,Em xin jd intern Reactjs ạ,1216
26,18,23-8-2022 22:08,,Em xin jd java,1218
27,18,28-8-2022 17:29,,em xin jd Java Fresher ạ,1220
28,18,23-8-2022 21:30,,Em xin jd intern ReactJs ạ,1222
29,18,3-9-2022 11:25,,Em xin jd java fresher HN,1224
30,18,28-8-2022 13:22,,E xin jd golang ạ,1226
31,18,24-8-2022 22:13,,em xin jd reactjs a,1228
32,18,23-8-2022 09:48,,Em xin jd reactjs intern,1230
33,18,23-8-2022 23:12,,cho em xin jd Java ạ,1233
34,18,30-8-2022 00:38,,Cho e xin jd java ạ,1235
35,18,23-8-2022 18:55,,Em xin jd intern java HN,1237
36,18,23-8-2022 15:48,,"[Hà Đông] Cần tìm 3 thực tập sinh CSKH, lương cứng 9tr/tháng, hỗ trợ đào tạo, ưu tiên từ 2k1-99. Quan tâm ib",1239
37,18,,,em xin jd fresher java,1240
38,18,23-8-2022 13:23,,Em xin jd Golang Fresher/Intern ạ,1242
39,18,23-8-2022 16:11,,Em xin jd fresher flutter ạ,1244
40,18,23-8-2022 15:56,,Em xin jd intern reactjs,1246
41,18,25-8-2022 18:48,,minh xin jd fe ạ,1248
42,18,22-8-2022 21:20,,em xin jd python với ạ,1250
43,18,23-8-2022 10:16,,em xin jd reactjs với ạ,1252
44,18,23-8-2022 18:45,,xin jd php fresher a,1254
45,18,25-8-2022 16:41,,em xin jd java,1256
46,18,,,"[HÀ NỘI] Công ty CP Công nghệ Sapo tuyển:
Vị trí: Mobile Developer (15-25M)… Xem thêm",1258
47,18,,,xin JD FE ạ,1259
48,18,30-8-2022 19:33,,"Minh Phúc Mình gửi JD rồi ạ, bạn check tin nhắn nhé",1263
49,18,,,Cho mình xin job Fresher Python,1264
50,18,27-8-2022 23:14,,mình xin jd reactjs HN ạ,1266
51,18,22-8-2022 16:49,,Dạ tks admin ạ,1268
52,18,3-10-2022 16:12,,"[Nam Từ Liêm] Cần tuyển gấp Fresher NodeJS, Android từ 6 tháng KN. Offer: 10-15M + thưởng + benefits. Tổng thu nhập đến 14 tháng lương. IB nhận JD",1269
53,18,,,inbox mình để nhận JD nhé,1270
54,18,,,em xin jd Reactjs intern với ạ,1271
55,18,1-9-2022 07:50,,.,1273
56,18,11-9-2022 15:29,,JD ReactJs Fresher/Intern: https://bit.ly/3Rbg68L,1275
57,18,11-9-2022 15:28,,"JD PHP: https://bit.ly/3c387uW
https://bit.ly/3JNcN4A
https://bit.ly/3Awh21a… Xem thêm",1276
1,19,12-10-2022 19:55,,em xin jd php ạ,1278
2,19,12-10-2022 16:28,,Quan tâm ạ,1280
3,19,12-10-2022 18:03,,E xin JD python ạ,1282
4,19,12-10-2022 17:26,,ein xin jd php ạ,1284
5,19,12-10-2022 18:56,,E xin jd php ạ,1286
6,19,12-10-2022 14:35,,quan tâm ib em ạ,1288
7,19,,,Em xin job ạ,1289
8,19,,,chấm,1290
1,20,13-9-2022 16:06,,mình xin jd java ạ,1292
2,20,13-9-2022 20:00,,Mình xin jd fresher java với bạn ơi,1294
3,20,13-9-2022 11:51,,cho anh xin JD nha,1296
4,20,13-9-2022 18:56,,Em xin jd java ạ,1298
5,20,13-9-2022 00:03,,Xin job ạ,1300
6,20,13-9-2022 08:34,,Cho mình xin JD Fresher Java ạ,1302
7,20,13-9-2022 11:24,,cho e xin jd python ạ,1304
8,20,13-9-2022 00:27,,xin jd java ạ,1306
9,20,12-9-2022 23:10,,Em xin jd ạ,1308
10,20,14-9-2022 12:47,,Em xin jd java ạ,1310
11,20,13-9-2022 19:26,,Cho em xin jd java ạ.,1312
12,20,14-9-2022 13:19,,có jd intern ko c,1314
13,20,13-9-2022 00:18,,xin jd ạ,1316
14,20,13-9-2022 12:50,,Em xin jd ạ,1318
15,20,13-9-2022 07:07,,xin jd ạ,1320
16,20,13-9-2022 13:42,,em xin jd,1322
17,20,13-9-2022 10:48,,[Hoàng Mai ] Tuyển gấp Nhân viên HCNS-Không yêu cầu kinh nghiệm. Lương cứng 7-10 triệu hỗ trợ gửi xe + ăn trưa. IB nhận JD,1324
18,20,,,Em xin thông tin với ạ,1325
19,20,13-9-2022 08:08,,e xin jd java,1327
20,20,14-9-2022 20:14,,.,1329
21,20,,,.,1330
22,20,13-9-2022 09:48,,mình xin jd java ạ,1332
23,20,13-9-2022 08:37,,em xin job với ạ,1334
1,21,19-9-2022 16:56,,Em xin jd ạ,1337
2,21,19-9-2022 17:34,,Em xin jd với ạ,1341
3,21,19-9-2022 16:32,,Xin jd ạ,1344
4,21,19-9-2022 16:45,,Xin jd với ạ,1346
5,21,19-9-2022 16:22,,Ib ạ,1348
6,21,,,Chị check ib giúp em với,1349
7,21,,,Ly Hương Trương kìa bạn,1350
8,21,,,Ib nha b,1351
9,21,,,em xin jd ạ,1352
10,21,,,Em xin jd với ạ,1353
11,21,,,Xin jd ạ,1354
12,21,,,em xin jd với ạ,1355
13,21,,,Em xin JD vs ạ,1356
14,21,,,Xin jd ạ,1357
15,21,,,em xin jd vs ạ,1358
16,21,,,em xin jd với ạ,1359
17,21,,,Em xin jd với ạ,1360
1,22,12-10-2022 19:55,,em xin jd php ạ,1367
2,22,12-10-2022 16:28,,Quan tâm ạ,1369
3,22,12-10-2022 18:03,,E xin JD python ạ,1371
4,22,12-10-2022 17:26,,ein xin jd php ạ,1373
5,22,12-10-2022 18:56,,E xin jd php ạ,1375
6,22,12-10-2022 14:35,,quan tâm ib em ạ,1377
7,22,,,Em xin job ạ,1378
8,22,,,chấm,1379
1,23,19-8-2022 16:55,,cho em xin jd intern HCM ạ,1381
2,23,,,em xin JD intern HCM ạ,1382
3,23,,,Em xin JD Fresher tại HCM ạ,1383
4,23,,,Cho em xin jd fresher tại HCM ạ,1384
5,23,,,Em xin job HCM ạ,1385
6,23,,,"cho em xin job ở hcm ạ, em cảm ơn",1386
7,23,,,Xin job hcm,1387
8,23,,,E xin jd tester hcm ạ,1388
9,23,,,Xin jd fresher hcm ạ,1389
10,23,,,cho mình xin JD tại HCM ạ,1390
11,23,,,e xin jd intern hcm ạ,1391
12,23,,,e xin jd intern hcm ạ,1392
13,23,,,cho em xin job tại TPHCM với ạ,1393
14,23,,,em xin jd intern ở HCM ạ,1394
15,23,,,Mình xin jd hcm,1395
16,23,,,Cho em xin jd intern tester ạ,1396
17,23,16-8-2022 08:51,,e xin jd intern HN ạ,1398
18,23,,,E xin jd HN ạ,1399
19,23,,,e xin jd intern hcm ạ,1400
20,23,,,cho em xin jd intern HCM ạ,1401
21,23,16-8-2022 22:55,,C rep ib em với ạ,1403
22,23,,,xin jb ạ,1404
23,23,,,Mình xin JD HN,1405
24,23,,,cho em xin jd FE TPHCM ạ,1406
25,23,,,Em xin jd HN ạ,1407
26,23,,,e xin jd intern hcm ạ,1408
27,23,,,Em xin job hcm ạ,1409
28,23,15-8-2022 23:52,,Mình xin jd hcm,1411
29,23,16-8-2022 17:57,,Cho em xin jd intern hcm ạ,1413
30,23,,,em xin jd intern HN,1414
31,23,,,Em xin jd fresher tại hcm ạ,1415
32,23,,,Em xin job ở hn ạ,1416
33,23,,,Ib,1417
34,23,,,Ib,1418
35,23,,,Cho em xin jd intern tester ạ,1419
1,24,11-10-2022 20:01,,Em xin jd vs ạ,1421
2,24,11-10-2022 20:24,,em ạ,1425
3,24,11-10-2022 15:51,,e xin jb vs ạ,1427
4,24,11-10-2022 16:58,,Quan tâm ạ,1429
5,24,11-10-2022 15:46,,em xin job java ạ,1431
6,24,11-10-2022 15:52,,em xin jd tts java ạ,1433
7,24,11-10-2022 21:12,,em xin jd ạ,1435
8,24,11-10-2022 20:53,,e xin jd vs ạ,1437
9,24,11-10-2022 21:25,,e xin jd với ạ,1439
10,24,11-10-2022 20:33,,Em xin jd ạ,1441
11,24,11-10-2022 20:28,,em xin jd intern với ạ,1443
12,24,11-10-2022 18:24,,Em xin jd java ạ,1445
13,24,11-10-2022 17:28,,Mình xin jd,1447
14,24,11-10-2022 21:30,,em xin jd với ạ,1449
15,24,11-10-2022 20:23,,E xin jd intern java,1451
16,24,11-10-2022 16:18,,E xin jd với ạ,1453
17,24,11-10-2022 18:56,,Em xin jd tts java với ạ,1455
18,24,11-10-2022 14:48,,minh xin job tts java với,1457
19,24,12-10-2022 13:23,,Em xin jd tts java ạ,1459
20,24,11-10-2022 21:29,,mình xin jd,1461
21,24,,,Xin job an,1462
22,24,,,em xin jd,1463
23,24,,,em xin jd tts java với ạ,1464
24,24,12-10-2022 21:00,,"Tìm đồng đội máu làm giàu về làm sale BĐS hoa hồng siêu cao!! không yêu cầu kn, được đào tạo từ đầu.
Được Đào Tạo Và Tham Gia Thi Cấp Chứng Chỉ Hành Nghề Miễn Phí
Liên Hệ (Call/Zalo):… Xem thêm",1465
25,24,,,e xin jd aj,1466
26,24,11-10-2022 16:13,,mình xin JD tts java với bạn,1468
27,24,11-10-2022 18:36,,E xin jd,1470
28,24,11-10-2022 20:36,,E xin jd tts java ạ,1472
29,24,11-10-2022 18:31,,e xin jd fresher ạ,1474
30,24,11-10-2022 18:03,,.,1476
1,25,2-10-2021 20:44,,c ơi em xin JD DE ạ,1478
2,25,,,cho em xin thông tin JD C# và Data Engineer với ạ,1480
3,25,,,Xin JD vị trí fresher cloud vs data engineer ạ,1482
4,25,,,"Em xin jd fresher Fontend với ạ
, em cảm ơn chị",1484
1,26,16-9-2022 19:15,,Xin jd,1491
2,26,16-9-2022 20:38,,Em xin jd với ạ,1493
3,26,16-9-2022 19:56,,mình xin jd java ạ.,1495
4,26,23-9-2022 08:49,,Cho e xin jd ạ,1497
5,26,20-9-2022 12:05,,Quan tâm ạ,1499
6,26,20-9-2022 11:17,,Em xin jd java ạ,1501
7,26,21-9-2022 01:42,,Mình xin jd nhé,1503
8,26,16-9-2022 19:40,,Mình xin jd ạ,1505
9,26,17-9-2022 00:04,,Check ib e với ạ,1507
10,26,21-9-2022 08:45,,Em xin job java ạ,1509
11,26,20-9-2022 03:31,,Em xin jd ạ,1511
12,26,,,Quan tâm ạ,1513
13,26,,,Ib ạ,1514
14,26,,,Em xin jd với ạ,1515
15,26,19-9-2022 14:58,,em xin job với ạ,1517
16,26,17-9-2022 19:41,,em xin jd ạ,1522
17,26,18-9-2022 15:38,,em xin jd ạ,1524
18,26,19-9-2022 09:17,,E xin jd tester,1527
19,26,17-9-2022 12:02,,E xin job auto test ạ,1529
20,26,,,Em xin jd auto test với ạ,1531
21,26,17-9-2022 16:58,,S xin java ạ,1533
22,26,19-9-2022 08:39,,Mình xin JD với ạ,1535
23,26,18-9-2022 20:47,,Em xin jd java ạ,1537
24,26,17-9-2022 15:23,,Mk xin jd java ạ,1539
25,26,17-9-2022 18:09,,Inb e ạ,1541
26,26,17-9-2022 14:34,,Mình xin jd với ạ,1543
27,26,17-9-2022 18:04,,"Nguyễn Ngọc Hạ auto test nè, apply đi",1545
28,26,,,E xin jd tester vs ạ,1546
29,26,17-9-2022 21:23,,Cho em xin jd Java ạ,1548
30,26,17-9-2022 17:10,,mình xin jd java ạ,1550
31,26,19-9-2022 15:11,,Còn tuyển .net k ạ?,1552
32,26,17-9-2022 17:42,,.,1554
33,26,20-9-2022 08:46,,.,1556
34,26,21-9-2022 10:50,,…,1558
1,27,11-10-2022 13:58,,E xin jd BA ạ,1560
2,27,15-9-2022 13:24,,Quan tâm job intern BA ạ,1562
3,27,,,E xin jd tester ạ,1563
4,27,,,em xin jd php ạ,1564
5,27,,,em xin jd tester với ạ,1565
6,27,,,E xin jd tester ạ,1566
7,27,,,Em xin job intern php ạ,1567
8,27,,,Cho em xin jd Tester với ạ,1568
9,27,,,em xin jd tester,1569
